Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,cover_url,cover_path
35133922,Educated,Tara Westover,"Westover, Tara",,"=""0399590501""","=""9780399590504""",0,4.47,Random House,Hardcover,352.0,2018.0,2018.0,,2019/11/11,to-read,to-read (#57),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1506026635i/35133922.jpg,images/book-cover/0399590501.jpg
36361178,A Man & His Watch: Iconic Watches and Stories from the Men Who Wore Them (A Man & His Series Book 1),Matt Hranek,"Hranek, Matt",,"=""""","=""""",4,4.28,Artisan,Kindle Edition,217.0,2017.0,,2019/11/11,2019/10/25,,,read,,,,1,1,,
34879221,The Science of Cooking: Every Question Answered to Give You The Edge,Stuart Farrimond,"Farrimond, Stuart",,"=""0241229782""","=""9780241229781""",5,4.36,Penguin Random House,Hardcover,256.0,2017.0,2017.0,2019/11/04,2019/10/01,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1501291629i/34879221.jpg,images/book-cover/0241229782.jpg
420704,Picasso (Basic Art),Ingo F. Walther,"Walther, Ingo F.",,"=""3822859702""","=""9783822859704""",4,4.19,TASCHEN,Paperback,96.0,2000.0,1958.0,2019/10/31,2019/09/28,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1349058726i/420704.jpg,images/book-cover/3822859702.jpg
66354,Flow: The Psychology of Optimal Experience,Mihály Csíkszentmihályi,"Csíkszentmihályi, Mihály",,"=""""","=""""",3,4.11,Harper Perennial,Paperback,303.0,1990.0,1990.0,2019/10/30,2019/10/20,,,read,,,,1,0,,
3873,"A History of God: The 4000-Year Quest of Judaism, Christianity and Islam",Karen Armstrong,"Armstrong, Karen",,"=""0517223120""","=""9780517223123""",0,3.89,Gramercy,Hardcover,496.0,2004.0,1993.0,,2019/10/23,to-read,to-read (#56),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924363i/3873.jpg,images/book-cover/0517223120.jpg
111113,Interaction of Color,Josef Albers,"Albers, Josef",Nicholas Fox Weber,"=""0300115954""","=""9780300115956""",0,3.92,Yale University Press,Paperback,160.0,2006.0,1971.0,,2019/10/20,to-read,to-read (#55),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328870173i/111113.jpg,images/book-cover/0300115954.jpg
31944884,Visual Thinking: Empowering People and Organisations through Visual Collaboration,Willemien Brand,"Brand, Willemien",,"=""9063694539""","=""9789063694531""",0,4.02,Laurence King Publishing,Paperback,144.0,2017.0,,,2019/10/08,to-read,to-read (#54),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1475303403i/31944884.jpg,images/book-cover/9063694539.jpg
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,Clayton M. Christensen,"Christensen, Clayton M.",,"=""0060521996""","=""9780060521998""",2,4.04,Collins,Paperback,320.0,2003.0,1997.0,2019/10/08,2019/10/02,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347654027i/2615.jpg,images/book-cover/0060521996.jpg
18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk,"Kolk, Bessel van der",,"=""0670785938""","=""9780670785933""",0,4.35,Viking,Hardcover,464.0,2014.0,2014.0,,2019/10/02,to-read,to-read (#53),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1594559067i/18693771.jpg,images/book-cover/0670785938.jpg
41007632,Watches: An Identification Manual for Contemporary and Collector's Pieces,Fabrice Gueroux,"Gueroux, Fabrice",,"=""2940506248""","=""9782940506248""",4,4.0,Watchprint com Sarl,Hardcover,300.0,2018.0,,2019/09/29,2019/09/26,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1534252138i/41007632.jpg,images/book-cover/2940506248.jpg
35167718,"""What Do You Care What Other People Think?"": Further Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",Ralph Leighton,"=""0393355640""","=""9780393355642""",0,4.19,W. W. Norton & Company,Paperback,288.0,2018.0,1988.0,,2019/09/26,to-read,to-read (#52),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1516068365i/35167718.jpg,images/book-cover/0393355640.jpg
13436116,Lean UX: Applying Lean Principles to Improve User Experience,Jeff Gothelf,"Gothelf, Jeff",Josh Seiden,"=""1449311652""","=""9781449311650""",0,3.99,O'Reilly Media,Hardcover,148.0,2013.0,2012.0,,2019/09/26,to-read,to-read (#51),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1381355830i/13436116.jpg,images/book-cover/1449311652.jpg
1867,The Elements of User Experience: User-Centered Design for the Web,Jesse James Garrett,"Garrett, Jesse James",,"=""0735712026""","=""9780735712027""",0,4.01,Peachpit Pr,Paperback,240.0,2002.0,2002.0,,2019/09/26,to-read,to-read (#50),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924817i/1867.jpg,images/book-cover/0735712026.jpg
13515351,Quantifying the User Experience: Practical Statistics for User Research,Jeff Sauro,"Sauro, Jeff",James R.  Lewis,"=""0123849683""","=""9780123849687""",0,4.26,Morgan Kaufmann,Paperback,312.0,2012.0,2012.0,,2019/09/26,to-read,to-read (#49),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331102611i/13515351.jpg,images/book-cover/0123849683.jpg
17869520,Interviewing Users: How to Uncover Compelling Insights,Steve Portigal,"Portigal, Steve",,"=""1933820810""","=""9781933820811""",0,4.13,Rosenfeld Media,Kindle Edition,176.0,2013.0,2013.0,,2019/09/26,to-read,to-read (#48),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1735423711i/17869520.jpg,images/book-cover/1933820810.jpg
2195464,What I Talk About When I Talk About Running,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",0,3.87,Knopf Publishing Group,Hardcover,188.0,2008.0,2007.0,,2019/09/26,to-read,to-read (#47),to-read,,,,0,0,,
100247,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,"Potts, Rolf",Timothy Ferriss,"=""0812992180""","=""9780812992182""",0,3.95,Villard Books,Paperback,205.0,2002.0,2002.0,,2019/09/26,to-read,to-read (#46),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320532720i/100247.jpg,images/book-cover/0812992180.jpg
13425570,How Will You Measure Your Life?,Clayton M. Christensen,"Christensen, Clayton M.","James Allworth, Karen Dillon, Daniela Caggiati","=""0062102427""","=""9780062102423""",0,4.05,Harper Business,Kindle Edition,240.0,2012.0,2012.0,,2019/09/26,to-read,to-read (#45),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328046792i/13425570.jpg,images/book-cover/0062102427.jpg
10518163,Brand Thinking and Other Noble Pursuits,Debbie Millman,"Millman, Debbie",,"=""1581158645""","=""9781581158649""",2,3.85,Allworth,Hardcover,256.0,2011.0,2011.0,2019/09/08,2019/09/06,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1317517589i/10518163.jpg,images/book-cover/1581158645.jpg
164194,How To Be a Graphic Designer Without Losing Your Soul,Adrian Shaughnessy,"Shaughnessy, Adrian",Stefan Sagmeister,"=""1568985592""","=""9781568985596""",0,3.98,Princeton Architectural Press,Paperback,160.0,2005.0,2005.0,,2016/08/27,to-read,to-read (#44),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348371828i/164194.jpg,images/book-cover/1568985592.jpg
426289,How to Think Like a Great Graphic Designer,Debbie Millman,"Millman, Debbie",Steven Heller,"=""1581154968""","=""9781581154962""",2,4.01,Allworth,Paperback,248.0,2007.0,2007.0,2019/09/01,2017/01/10,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1390434135i/426289.jpg,images/book-cover/1581154968.jpg
27412605,ആള്‍കൂട്ടത്തില്‍ തനിയെ [Aalkkoottathil Thaniye],എം.ടി. വാസുദേവന്‍നായര്‍ | M.T.Vasudevan Nair,"Nair, എം.ടി. വാസുദേവന്‍നായര്‍ | M.T.Vasudevan",,"=""""","=""""",5,3.55,Mathrubhumi Books,Paperback,164.0,2007.0,,2019/08/30,2019/08/15,,,read,,,,1,1,,
6671664,Change by Design: How Design Thinking Transforms Organizations and Inspires Innovation,Tim    Brown,"Brown, Tim",,"=""0061766089""","=""9780061766084""",4,3.89,HarperBusiness,Hardcover,272.0,2009.0,2009.0,2019/08/28,2019/07/01,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348453734i/6671664.jpg,images/book-cover/0061766089.jpg
43229637,The Elements of Style,William Strunk Jr.,"Jr., William Strunk",,"=""""","=""""",3,4.18,Turtleback,Kindle Edition,42.0,2018.0,1918.0,2019/01/19,2019/01/09,,,read,,,,1,1,,
7442088,മഞ്ഞ് | Manju,എം.ടി. വാസുദേവന്‍നായര്‍ | M.T.Vasudevan Nair,"Nair, എം.ടി. വാസുദേവന്‍നായര്‍ | M.T.Vasudevan",,"=""""","=""""",5,3.89,DC Books,Paperback,95.0,,1964.0,2019/06/09,2019/06/09,,,read,,,,1,1,,
22340263,"Life Hacks: Any Procedure or Action That Solves a Problem, Simplifies a Task, Reduces Frustration, Etc. in One's Everyday Life (Life Hacks Series)",Keith Bradford,"Bradford, Keith",,"=""1440582858""","=""9781440582851""",4,3.75,Adams Media,Paperback,304.0,2014.0,2014.0,2019/06/06,2019/02/15,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1412530118i/22340263.jpg,images/book-cover/1440582858.jpg
26240629,Draplin Design Co.: Pretty Much Everything,Aaron James Draplin,"Draplin, Aaron James",,"=""1419720171""","=""9781419720178""",5,4.55,Abrams Books,Hardcover,256.0,2016.0,2016.0,2019/04/01,2019/04/01,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1456963125i/26240629.jpg,images/book-cover/1419720171.jpg
7795408,Ente Priyappetta Kadhakal,P. Padmarajan,"Padmarajan, P.",,"=""8126418613""","=""9788126418619""",5,3.95,D C Books,Paperback,124.0,2009.0,2008.0,2019/03/15,2019/03/05,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1267352167i/7795408.jpg,images/book-cover/8126418613.jpg
29513878,Inner Engineering: A Yogi's Guide to Joy,Sadhguru,"Sadhguru, Sadhguru",,"=""0812997808""","=""9780812997804""",2,4.19,Random House,Kindle Edition,278.0,2016.0,2016.0,2019/03/14,2019/02/08,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1484851488i/29513878.jpg,images/book-cover/0812997808.jpg
18077875,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137382""","=""9780804137386""",4,4.06,Crown Currency,Hardcover,260.0,2014.0,2011.0,2019/03/14,2019/03/08,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403165375i/18077875.jpg,images/book-cover/0804137382.jpg
33395538,Astrophysics for People in a Hurry (Astrophysics for People in a Hurry Series),Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""""","=""""",0,4.08,W. W. Norton & Company,Kindle Edition,222.0,2017.0,2017.0,,2019/02/11,to-read,to-read (#43),to-read,,,,0,0,,
40884269,Writing Tools: 50 Essential Strategies for Every Writer,Roy Peter Clark,"Clark, Roy Peter",,"=""""","=""""",0,4.2,"Little, Brown and Company",Kindle Edition,295.0,2008.0,2006.0,,2019/02/11,to-read,to-read (#42),to-read,,,,0,0,,
4191136,Business adventures,John Brooks,"Brooks, John",,"=""0575003499""","=""9780575003491""",2,3.81,Littlehampton Book Services Ltd,Hardcover,408.0,1969.0,1969.0,2019/02/03,2016/09/11,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1405094011i/4191136.jpg,images/book-cover/0575003499.jpg
843074,Primer of Visual Literacy,Donis A. Dondis,"Dondis, Donis A.",,"=""0262540290""","=""9780262540292""",5,3.81,The MIT Press,Paperback,206.0,1973.0,1973.0,2019/01/29,2018/10/24,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1288109206i/843074.jpg,images/book-cover/0262540290.jpg
676046,The Sciences of the Artificial,Herbert A. Simon,"Simon, Herbert A.",,"=""0262691914""","=""9780262691918""",0,4.3,MIT Press,Paperback,248.0,1996.0,1969.0,,2019/01/29,to-read,to-read (#41),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347640238i/676046.jpg,images/book-cover/0262691914.jpg
16868,Things That Make Us Smart: Defending Human Attributes In The Age Of The Machine (William Patrick Book),Donald A. Norman,"Norman, Donald A.",Tamara Dunaeff,"=""0201626950""","=""9780201626957""",0,3.88,Basic Books,Paperback,304.0,1994.0,1993.0,,2019/01/29,to-read,to-read (#40),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388370807i/16868.jpg,images/book-cover/0201626950.jpg
357312,Cognition in the Wild (Bradford Books),Edwin Hutchins,"Hutchins, Edwin",,"=""0262581469""","=""9780262581462""",0,4.12,Bradford Books,Paperback,402.0,1996.0,1995.0,,2019/01/29,to-read,to-read (#39),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347560212i/357312.jpg,images/book-cover/0262581469.jpg
29966388,Mukhaddima | മുഖദ്ദിമ,Ibn Khaldun,"Khaldun, Ibn",Muttanisseril Koyakutty,"=""8126419008""","=""9788126419005""",4,4.31,DC BOOKS,Hardcover,774.0,2014.0,1377.0,2019/01/26,2018/01/20,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1461172395i/29966388.jpg,images/book-cover/8126419008.jpg
16144853,Leaders Eat Last: Why Some Teams Pull Together and Others Don't,Simon Sinek,"Sinek, Simon",,"=""1591845327""","=""9781591845324""",5,4.09,Portfolio,Hardcover,350.0,2014.0,2014.0,2019/01/23,2019/01/23,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1400881733i/16144853.jpg,images/book-cover/1591845327.jpg
104311,"Trading for a Living: Psychology, Trading Tactics, Money Management",Alexander Elder,"Elder, Alexander",,"=""0471592242""","=""9780471592242""",0,4.05,Wiley,Hardcover,304.0,1993.0,1993.0,2019/01/14,2019/01/13,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347696688i/104311.jpg,images/book-cover/0471592242.jpg
29496432,Find Your Why: A Practical Guide to Discovering Purpose for You and Your Team,Simon Sinek,"Sinek, Simon","David Mead, Peter Docker","=""0143111728""","=""9780143111726""",1,3.66,Portfolio,Paperback,256.0,2017.0,2017.0,2019/01/08,2019/01/08,,,read,It was waste of time and money. I had a lot of expectation about this book since Start with Why was so amazing piece of work. But this one disappointed me. It could be a 10 page booklet.,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460908316i/29496432.jpg,images/book-cover/0143111728.jpg
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",,"=""1607747308""","=""9781607747307""",3,3.88,Ten Speed Press,Hardcover,224.0,2014.0,2010.0,2018/11/29,2018/11/29,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1418767178i/22318578.jpg,images/book-cover/1607747308.jpg
629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,"Pirsig, Robert M.",,"=""0060589469""","=""9780060589462""",4,3.78,HarperTorch,Mass Market Paperback,540.0,2006.0,1974.0,2018/11/20,2018/10/17,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1410136019i/629.jpg,images/book-cover/0060589469.jpg
114683,Wall and Piece,Banksy,"Banksy, Banksy",,"=""1844137872""","=""9781844137879""",0,3.85,Century,Paperback,240.0,2006.0,2005.0,,2018/11/06,to-read,to-read (#38),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327904853i/114683.jpg,images/book-cover/1844137872.jpg
1031002,The World in Your Head: A Gestalt View of the Mechanism of Conscious Experience,Steven M. Lehar,"Lehar, Steven M.",,"=""0805841768""","=""9780805841763""",0,3.65,Psychology Press,Hardcover,,2002.0,2002.0,,2018/10/28,to-read,to-read (#37),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1180365479i/1031002.jpg,images/book-cover/0805841768.jpg
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin Sharma,"Sharma, Robin",,"=""0062515675""","=""9780062515674""",1,3.89,HarperOne,Paperback,208.0,1999.0,1996.0,2018/10/28,2016/09/11,,,read,"This book is a glorified piece of shit. Author used best seller ingredients to cook this one up but it felt boring and full of cliches. <br/>It seemed author was trying to make a mystical feeling like alchemist by painting India as land of mysticism and enlightenment and throwing some words like yogi, sivana, ancient, etc. every now and then. But the pattern of narration failed the purpose. It felt like I was reading some interviews.<br/>These self help books supposed to leave some impact on readers life but this one failed for me since I wasn’t able to relate to any character or any conversation. Everything seemed out from pure imagination ",,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388189325i/43877.jpg,images/book-cover/0062515675.jpg
40518562,DesignOps Handbook,Kate Battles,"Battles, Kate","Meredith Black, Dave Malouf, Colin Whitehead, Gregg Bernstein","=""""","=""""",4,3.67,InVision,Unknown Binding,,2018.0,2018.0,2018/10/27,2018/10/27,,,read,,,,1,1,,
13129810,"The 4-Hour Chef: The Simple Path to Cooking Like a Pro, Learning Anything, and Living the Good Life",Timothy Ferriss,"Ferriss, Timothy",,"=""0547884591""","=""9780547884592""",3,3.94,New Harvest,Hardcover,671.0,2012.0,2012.0,2018/10/16,2018/10/05,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1349156708i/13129810.jpg,images/book-cover/0547884591.jpg
40229378,"The Pocket Universal Principles of Design: 150 Essential Tools for Architects, Artists, Designers, Developers, Engineers, Inventors, and Makers (Rockport Universal)",William Lidwell,"Lidwell, William",,"=""1627883665""","=""9781627883665""",0,4.39,Rockport Publishers,Kindle Edition,326.0,2015.0,2015.0,2018/01/01,2018/08/01,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1527538348i/40229378.jpg,images/book-cover/1627883665.jpg
35268819,Psychology for Designers: How to apply psychology to web design and the design process.,Joe Leech,"Leech, Joe",,"=""0995465460""","=""9780995465466""",0,3.13,mrjoe press,Kindle Edition,82.0,2017.0,2013.0,2018/08/15,2018/07/29,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1496172447i/35268819.jpg,images/book-cover/0995465460.jpg
8845183,മയ്യഴിപ്പുഴയുടെ തീരങ്ങളിൽ | Mayyazhippuzhayude Theerangalil,M. Mukundan,"Mukundan, M.",,"=""8171302319""","=""9788171302314""",0,4.19,,Hardcover,340.0,2009.0,1974.0,2018/08/15,2018/07/06,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1332350684i/8845183.jpg,images/book-cover/8171302319.jpg
34415640,As a Man Thinketh,James Allen,"Allen, James",,"=""164032013X""","=""9781640320130""",3,4.24,Chump Change,Paperback,26.0,1903.0,1902.0,2018/08/06,2018/08/05,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1488884971i/34415640.jpg,images/book-cover/164032013X.jpg
34220785,"The Pocket Universal Principles of Art: 100 Key Concepts for Understanding, Analyzing, and Practicing Art",John A. Parks,"Parks, John A.",,"=""1631593730""","=""9781631593734""",0,3.38,Rockport Publishers,Paperback,208.0,2017.0,,2018/01/01,2018/08/01,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1499233569i/34220785.jpg,images/book-cover/1631593730.jpg
27248112,"Think Like an Artist: and Lead a More Creative, Productive Life",Will Gompertz,"Gompertz, Will",,"=""1419721836""","=""9781419721830""",3,3.84,Abrams Image,Hardcover,208.0,2016.0,2015.0,2018/06/23,2018/06/04,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1456188977i/27248112.jpg,images/book-cover/1419721836.jpg
31361697,"Landscape Photography On Location: Travel, Learn, Explore, Shoot",Thomas Heaton,"Heaton, Thomas",,"=""""","=""""",5,4.37,Thomas Heaton,Kindle Edition,114.0,2016.0,,2018/05/20,2018/01/16,,,read,,,,1,1,,
12552558,യൂറോപ്പിലൂടെ | Europpiloode,S.K. Pottekkatt,"Pottekkatt, S.K.",,"=""8126403543""","=""9788126403547""",5,4.1,DC Books,Paperback,166.0,1955.0,1955.0,2018/05/19,2018/05/19,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1315455710i/12552558.jpg,images/book-cover/8126403543.jpg
26455951,കഥകൾ | Kathakal,Subhash Chandran,"Chandran, Subhash",,"=""8126464062""","=""9788126464067""",5,3.67,DC Books,Paperback,368.0,2015.0,2015.0,2018/01/11,2017/09/20,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442137446i/26455951.jpg,images/book-cover/8126464062.jpg
17923352,Before They Pass Away,Jimmy Nelson,"Nelson, Jimmy",,"=""3832797599""","=""9783832797591""",0,4.64,teNeues,Hardcover,423.0,2013.0,2013.0,,2017/10/03,to-read,to-read (#36),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1374174001i/17923352.jpg,images/book-cover/3832797599.jpg
30686326,The Spy,Paulo Coelho,"Coelho, Paulo",Zoë Perry,"=""1524732060""","=""9781524732066""",3,3.38,Knopf,Hardcover,208.0,2016.0,2017.0,2017/09/10,2017/09/09,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1466584793i/30686326.jpg,images/book-cover/1524732060.jpg
2438053,പ്രേംപാറ്റ | Prempatta,Vaikom Muhammad Basheer,"Basheer, Vaikom Muhammad",,"=""8126402407""","=""""",4,3.33,DC Books,Paperback,112.0,2000.0,,2017/07/30,2017/07/16,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1371879731i/2438053.jpg,images/book-cover/8126402407.jpg
875176,How To Practise: The Way to a Meaningful Life,Dalai Lama XIV,"XIV, Dalai Lama",,"=""0712630309""","=""9780712630306""",3,4.08,Random House,Paperback,240.0,2003.0,2002.0,2017/07/14,2016/09/11,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347315252i/875176.jpg,images/book-cover/0712630309.jpg
20754237,Two Scoops of Django: Best Practices for Django 1.6,Daniel Roy Greenfeld,"Greenfeld, Daniel Roy",Audrey Roy,"=""098146730X""","=""9780981467306""",4,4.36,Two Scoops Press,Paperback,446.0,2014.0,2014.0,2017/07/10,2017/05/02,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1391889816i/20754237.jpg,images/book-cover/098146730X.jpg
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""0812993012""","=""9780812993011""",3,4.21,Random House,Hardcover,368.0,2014.0,2014.0,2017/04/10,2016/06/03,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1400863577i/18077903.jpg,images/book-cover/0812993012.jpg
17314843,സഞ്ജയന്‍ കഥകള്‍ | Sanjayan Kathakal,Sanjayan,"Sanjayan, Sanjayan",C. Rajendran,"=""8188014028""","=""""",5,4.0,Lipi Publications,Paperback,143.0,2010.0,2010.0,,2016/12/14,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1359824302i/17314843.jpg,images/book-cover/8188014028.jpg
12552548,കാപ്പിരികളുടെ നാട്ടില്‍ | Kappirikaludea Nattil,S.K. Pottekkatt,"Pottekkatt, S.K.",,"=""8171307930""","=""9788171307937""",4,3.87,DC Books,Paperback,102.0,2015.0,1951.0,2017/01/08,2017/01/07,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1315455530i/12552548.jpg,images/book-cover/8171307930.jpg
26114571,The Code of the Extraordinary Mind: 10 Unconventional Laws to Redefine Your Life and Succeed On Your Own Terms,Vishen Lakhiani,"Lakhiani, Vishen",,"=""1623367085""","=""9781623367084""",5,4.04,Rodale Books,Hardcover,288.0,2016.0,2016.0,2017/03/16,2017/02/07,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1457291103i/26114571.jpg,images/book-cover/1623367085.jpg
2078389,നാലുകെട്ട് | Naalukettu,എം.ടി. വാസുദേവന്‍നായര്‍ | M.T.Vasudevan Nair,"Nair, എം.ടി. വാസുദേവന്‍നായര്‍ | M.T.Vasudevan",,"=""8122613179""","=""9788122613179""",5,4.08,Current Books,Paperback,204.0,1958.0,1958.0,2017/02/07,2017/01/25,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1462214787i/2078389.jpg,images/book-cover/8122613179.jpg
872787,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",,"=""1840224649""","=""9781840224641""",4,4.32,Wordsworth Editions Ltd,Paperback,875.0,2003.0,1844.0,2017/02/05,2016/10/22,,,read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1447143761i/872787.jpg,images/book-cover/1840224649.jpg
1408648,The Pilgrimage,Paulo Coelho,"Coelho, Paulo",,"=""8172235399""","=""9788172235390""",2,3.65,"HarperCollins Publishers, India",Paperback,226.0,1997.0,1987.0,2017/01/26,2016/09/11,,,read,അത്രക്കങ് പോരാ..,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1355979661i/1408648.jpg,images/book-cover/8172235399.jpg
27014827,vodka sambar,Mary Zareah,"Zareah, Mary",,"=""""","=""""",5,4.18,Blue fin,Paperback,303.0,2015.0,2015.0,2017/01/15,2017/01/11,,,read,,,,1,0,,
12724850,ഹിഗ്വിറ്റ | Higuita,‌‌N.S. Madhavan,"Madhavan, ‌‌N.S.",,"=""817130267X""","=""9788171302673""",0,3.86,DC Books,Paperback,100.0,1993.0,1993.0,,2017/01/10,to-read,to-read (#35),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1471280667i/12724850.jpg,images/book-cover/817130267X.jpg
11690,Istanbul: Memories and the City,Orhan Pamuk,"Pamuk, Orhan",,"=""1400033888""","=""9781400033881""",0,3.82,Vintage International,Paperback,356.0,2006.0,2003.0,,2017/01/10,to-read,to-read (#34),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1742528874i/11690.jpg,images/book-cover/1400033888.jpg
